Temp_2m,RelHum_2m,WS_100m,WD_100m,WG_10m
-0.6780406001699198,-1.3022518818237332,0.3825014325163646,0.4176724636652611,0.8779423356130127
-0.650439482293152,-1.1203261430645373,0.34497590298590614,0.34554196130532067,0.8261541332171316
-0.14441898788573854,-0.6958327526264136,-1.8144477509032155,-0.8373982773977032,-1.6855736819473255
-0.9632521511951744,-0.5745489267869498,-0.41576892294975615,-0.07281495238233414,-0.9864329496029339
1.0884309439432323,1.2447084608050087,-0.7125617474179293,-2.0203385161007272,-0.934644747207053
2.1924756590139522,1.6085599383234006,0.6042431979236205,-0.5344501674859532,0.8779423356130127
1.4012436132132693,1.5479180254036686,-0.24178692239944752,-1.7895209085489177,-0.6239155328317679
0.8492212556779091,0.2744378540892976,2.54192508742891,0.25898535847339205,2.5092707110832597
0.28799852551696,-0.5745489267869498,-0.29978092258288364,-0.7219894736217984,-0.5721273304358873
-1.0460555048254783,-0.6351908397066817,0.6076546096991167,1.1389774872646659,0.541319020039787
-1.2484637025884437,-0.6351908397066817,-0.22814127529746256,0.05701995186555872,-0.8051742412173509
-0.2548234593928108,-1.1809680559842692,2.163258380348827,0.5619334683851421,2.638741217072962
1.4840469668435732,1.8511275900023283,-1.0230002189880871,-2.3665649274284415,-1.167691657988517
-1.3588681740955155,-0.27133936218828997,-0.4635286878067034,0.07144605233754682,-1.3230562651761597
-0.8344469348049386,-1.0596842301448053,0.03112601964025183,0.34554196130532067,0.5672131212377274
-1.5152745087305344,-0.08941362342909413,0.017480372538266845,0.31668976036134444,-0.2872922172585425
-0.10761749738338135,-0.8171165784658776,-1.2345077490688543,1.2543862910405708,-0.5203391280400064
0.29719889814254913,-0.6351908397066817,-0.07121633362463539,-0.7652677750377628,-0.2872922172585425
-1.2208625847116756,-0.8777584913856096,-0.17355868688952292,0.28783755941736827,-0.7792801400194106
-0.7148420906722772,-0.7564746655461456,0.9487957882721646,0.4753768655532135,1.136883347592417
0.7112156662940691,1.3053503737247407,-0.3338950403378462,1.7015954056722016,0.20469570550232546
0.7480171567964267,1.062782722045813,-1.162868101783433,1.5284822000083444,-1.2453739615823383
-0.567636128662848,0.2744378540892976,-0.23496409884845518,0.8793076787688802,-0.4944450268420658
-1.2760648204652116,-0.6958327526264136,0.0004233136607856931,0.24455925800140396,-0.5980214316338276
0.7204160389196586,-1.544819533502661,-0.29978092258288364,0.028167750921582527,0.3082721092583231
-1.3496678014699264,-0.21069744926855805,-0.10191903960410183,0.34554196130532067,-0.5980214316338276
-0.13521861526014942,-0.08941362342909413,-1.3334386905582454,-0.7364155740937866,-1.3230562651761597
1.2172361607014828,1.2447084608050087,1.8323514381256913,-0.952807081173608,0.541319020039787
-1.036855132199889,-0.27133936218828997,0.8908017880887285,0.8071771764089397,0.5672131212377274
-1.2392633299628544,-0.7564746655461456,-0.15650162801204145,0.100298253281523,-0.75338603882147
1.2816387690806077,-0.33198127510802194,0.3961470796183499,-0.6931372726778223,0.8002600320191913
1.5576499478482877,1.7904856770825963,-0.9274806892741926,-2.3954171283724177,-1.0900093543946958
1.7600581456112532,-0.5139070138672178,1.068195200414533,-0.5488762679579413,0.7225777284253698
-1.4048700372234622,-0.08941362342909413,-0.2554325695014325,0.37439416224929684,-0.6239155328317679
1.39204324058768,0.21379594116956563,-0.7842013947033504,-2.034764616572715,-0.26139811606060215
-1.340467428844337,-0.1500555363488261,-0.4191803347252523,0.24455925800140396,-0.44265682444618515
1.2448372785782504,0.7595731574471531,-0.5488139821941095,-2.164599520820608,-0.6498096340297085
1.0884309439432323,1.4266341995642047,0.7884594338004179,0.6196378702730945,0.7743659308212509
0.7756182746731947,0.8202150703668851,-1.2072164548648843,1.3409428938724992,0.20469570550232546
1.373642495336501,0.6382893316076893,-0.9547719834781625,-2.034764616572715,-0.4944450268420658
1.5392492025971094,1.7904856770825963,-0.6443335119080044,1.1101252863206896,-0.8310683424152915
-0.705641718046688,-0.7564746655461456,0.9590300235986531,0.43209856413724923,0.981518740404774
-0.8252465621793492,-0.3926231880277539,0.034537431415748,0.24455925800140396,0.049331098314683006
1.0700301986920533,1.3053503737247407,2.1189100272673755,-0.9239548802296318,0.3859544128521446
-1.0460555048254783,-0.5745489267869498,-0.8114926889073201,0.30226365988935633,-0.4944450268420658
-0.788445071676992,-1.1809680559842692,-0.3031923343583801,0.33111586083333255,0.3082721092583231
-0.705641718046688,-0.7564746655461456,0.9215044940681946,0.44652466460923734,0.8261541332171316
1.4012436132132693,1.123424634965545,1.8016487321462253,-0.808546076453727,1.7583417763429867
1.4840469668435732,1.6692018512431326,-0.6306878648060193,-1.702964305716989,-0.75338603882147
0.21439554451224527,1.002140809126081,-0.3543635109908236,0.6196378702730945,-0.8310683424152915
-0.705641718046688,-0.9384004043053414,0.3586215500878908,0.38882026272128495,0.5931072224356677
1.3368410048341437,1.7904856770825963,0.17781672598659018,0.6484900712170707,0.049331098314683006
0.4168037422752105,0.7595731574471531,-0.8694866890907564,0.706194473105023,-0.6239155328317679
-0.512433892909312,-0.7564746655461456,0.4882551975567483,-0.5777284689019175,-0.028351205279138453
0.3063992707681386,-0.6958327526264136,-0.040513627645169255,-0.8229721769257151,-0.2872922172585425
